customer_id,age,salary,account_balance,avg_card_spend,tenure_months,digital_engagement_score,missed_payments,is_sme_owner,international_spend_ratio,personal_loan_conversion,fx_card_conversion,churn_risk
5096,34,32174.66,240284.27,17292.8,93,89.28,1,0,0.62,0,1,0
5097,46,16846.27,84987.52,9169.2,28,59.06,0,0,0.73,1,0,1
5098,26,27050.26,96857.46,15296.51,53,85.57,0,0,0.29,1,0,1
5099,30,26206.33,94438.32,13243.52,120,95.33,0,0,0.86,1,1,0
5100,38,3000.0,7075.7,520.2,124,12.7,0,0,0.36,0,0,0
5101,48,35675.8,163250.84,16903.9,55,55.52,0,0,0.26,1,1,1
5102,43,3000.0,19931.57,1521.89,164,88.4,0,0,0.7,1,0,0
5103,40,29008.4,226138.8,15633.66,143,87.21,0,0,0.36,1,0,1
5104,38,3000.0,14281.1,1687.23,54,19.59,0,0,0.51,0,0,0
5105,42,25214.84,65228.2,8940.68,61,48.14,0,0,0.33,0,0,0
5106,40,40342.98,239604.11,17248.49,97,22.31,1,0,0.85,1,1,0
5107,27,15444.26,99138.9,1618.19,54,89.68,0,1,0.5,1,1,0
5108,38,14923.73,29340.78,5766.41,29,0.32,1,0,0.07,0,0,0
5109,27,25325.28,177932.99,8524.47,81,21.84,1,0,0.06,1,0,0
5110,38,14047.24,96793.87,8163.6,109,40.9,1,0,0.36,0,0,0
5111,33,39819.34,182034.8,21934.67,27,22.11,0,0,0.41,0,1,0
5112,63,20306.31,104430.19,10128.83,115,97.36,0,0,0.04,1,0,0
5113,37,14157.97,86889.59,1819.26,140,24.4,1,0,0.85,0,1,1
5114,23,11516.57,67934.69,3466.65,126,36.23,0,0,0.51,1,0,0
5115,36,6804.62,10938.31,3048.61,23,17.41,2,0,0.55,0,0,1
5116,43,10466.94,24030.31,1201.92,50,92.67,0,0,0.65,1,0,0
5117,54,13791.92,35263.71,3005.35,75,41.13,0,0,0.22,1,0,1
5118,32,12148.33,77893.8,6605.7,88,26.18,1,0,0.52,0,1,0
5119,22,10101.9,44049.76,1665.71,155,24.61,1,0,0.22,0,0,1
5120,46,43186.09,217906.97,5427.92,59,58.56,1,1,0.42,1,0,0
5121,24,5638.86,36779.28,2200.81,9,97.76,0,0,0.63,0,0,0
5122,33,19759.59,73434.24,11326.84,33,97.42,0,1,0.24,0,0,0
5123,35,25110.25,159896.72,12989.84,70,98.17,1,0,0.88,1,1,0
5124,37,25561.3,111829.27,15014.35,179,38.66,0,0,0.29,1,1,0
5125,44,17296.72,68350.93,8246.41,168,91.44,0,0,0.3,1,0,0
5126,31,15111.57,55380.01,4815.83,6,44.44,0,0,0.92,0,1,1
5127,35,23418.57,182012.43,13426.06,132,51.06,0,0,0.39,1,1,0
5128,37,21198.26,138166.59,6641.77,3,51.99,2,0,0.14,1,0,1
5129,39,14892.49,24293.73,4096.14,141,6.36,0,0,0.43,1,0,1
5130,38,3000.0,23169.6,972.29,26,17.71,0,0,0.34,0,1,0
5131,42,12384.92,81001.78,6278.99,34,88.61,0,0,0.5,1,0,0
5132,46,4241.4,10474.71,2370.29,47,89.64,1,0,0.61,1,0,0
5133,41,9994.09,19950.17,2786.76,136,20.2,0,0,0.33,0,0,1
5134,42,18398.68,64455.39,6092.24,76,30.26,0,0,0.71,1,0,0
5135,22,22304.83,123951.97,12249.0,136,82.98,0,0,0.3,1,1,0
5136,38,39365.43,216807.23,4862.49,147,20.42,0,0,0.84,0,1,0
5137,42,11551.12,38038.15,5682.39,32,88.08,1,0,0.96,1,1,0
5138,45,27295.51,120015.27,8928.6,21,82.32,0,0,0.01,0,1,0
5139,31,21671.52,62355.16,6247.01,151,80.76,1,0,0.12,1,1,0
5140,31,33551.97,61358.55,10852.74,91,89.17,3,0,0.51,0,1,1
5141,32,24914.74,121093.33,7707.26,89,88.69,0,0,0.62,1,1,1
5142,43,5898.22,22150.44,2821.17,71,91.72,1,0,0.91,0,1,1
5143,48,3000.0,15086.21,1691.92,42,87.95,0,0,0.63,1,0,0
5144,33,21735.14,166323.76,7514.44,35,60.69,0,1,0.86,1,1,1
5145,47,11658.59,28352.6,6020.11,130,15.77,0,0,0.52,1,0,1
5146,39,6236.24,9433.88,2905.91,106,60.91,0,0,0.69,0,1,0
5147,36,3000.0,5999.13,796.02,76,94.22,0,0,0.92,1,0,0
5148,35,19931.71,89844.24,7846.25,52,96.77,0,0,0.68,1,1,0
5149,45,36092.49,219985.84,15642.77,17,72.85,0,0,0.48,0,1,0
5150,41,13095.93,69080.56,1463.47,86,69.38,0,0,0.59,1,0,0
5151,60,25083.24,118313.02,7474.25,9,93.84,0,0,0.43,1,1,0
5152,29,16772.8,63749.41,10001.94,3,29.13,0,0,0.15,1,1,0
5153,43,3000.0,10544.5,1255.88,22,15.1,0,0,0.77,0,0,0
5154,32,26817.74,105819.04,7163.61,36,29.0,0,0,0.41,0,0,1
5155,29,4863.7,26631.78,1094.39,167,94.89,0,1,0.09,0,0,0
5156,37,18259.52,47299.47,3738.47,18,21.23,0,0,0.7,0,1,0
5157,39,13901.76,90554.0,4181.94,81,22.47,0,0,0.76,1,1,0
5158,67,28716.93,150452.19,5646.69,27,19.29,0,0,0.11,0,1,0
5159,36,5302.19,17229.55,888.61,118,48.48,0,0,0.46,0,0,0
5160,26,22690.44,107949.63,6399.42,96,79.64,0,0,0.48,1,1,0
5161,40,7922.43,61462.71,3196.7,141,38.19,0,0,0.23,1,0,0
5162,18,11866.74,19380.7,2055.31,17,10.01,0,0,0.8,1,1,0
5163,37,3000.0,8390.69,366.51,61,74.02,0,0,0.53,0,1,0
5164,38,43105.18,190286.6,5056.95,146,60.98,2,0,0.57,1,0,0
5165,45,24606.68,139024.27,5750.39,17,47.91,0,1,0.36,1,1,0
5166,47,8791.83,25315.93,1714.99,48,96.41,0,0,0.25,0,0,0
5167,32,4504.13,34024.78,1664.85,16,47.04,0,0,0.8,0,0,1
5168,36,12052.21,68417.03,3951.44,153,73.25,0,1,0.53,1,0,0
5169,30,26602.55,191626.38,6980.07,27,15.85,0,0,0.24,1,0,0
5170,26,3000.0,10921.7,1550.31,14,41.65,1,0,0.43,1,1,1
5171,41,16300.99,112284.47,5745.67,92,21.23,0,0,0.56,1,1,0
5172,25,39247.7,155359.08,5720.94,111,34.81,0,1,0.56,1,0,0
5173,33,4392.64,13805.58,1088.86,116,47.97,0,0,0.56,0,0,0
5174,28,18964.62,140826.71,11125.97,117,17.45,0,0,0.17,0,0,1
5175,43,44439.72,93297.64,26152.27,50,80.3,0,1,0.55,1,0,0
5176,56,25585.82,195188.52,5816.57,29,37.6,0,0,0.35,1,0,0
5177,24,19511.09,87416.47,3582.59,28,89.66,0,0,0.57,1,1,0
5178,19,24079.64,191482.86,8375.96,149,67.47,0,0,0.67,1,0,0
5179,36,13189.62,66045.22,4494.13,152,17.66,1,0,0.23,1,0,1
5180,38,33595.58,215806.99,10248.96,46,64.2,1,0,0.12,1,1,0
5181,40,13208.04,20419.12,4816.69,60,2.32,1,0,0.6,0,1,1
5182,33,3000.0,14185.0,648.29,99,80.74,0,0,0.69,0,0,0
5183,35,13304.36,83730.31,2094.97,148,97.42,0,0,0.87,0,0,0
5184,41,6399.19,42160.24,2465.16,52,67.78,0,0,0.25,1,0,0
5185,48,14625.67,36963.69,8282.5,150,92.65,0,0,0.12,1,0,0
5186,18,14890.99,62889.29,2514.71,68,29.48,0,0,0.97,1,1,0
5187,34,32369.08,136725.94,14644.01,144,42.36,0,0,0.04,0,0,0
5188,40,26343.51,57261.98,8402.22,149,42.46,1,0,0.42,1,0,0
5189,28,21159.19,92672.91,5226.07,172,11.2,2,0,0.49,0,0,0
5190,55,17964.66,121191.44,9459.37,62,79.64,0,0,0.71,0,1,0
5191,31,5293.7,18269.5,1737.64,149,49.51,1,1,0.81,0,0,0
5192,37,3000.0,12935.2,1174.97,104,49.04,0,0,0.56,1,0,0
5193,43,19357.92,149950.93,6224.12,139,66.85,0,0,0.03,1,0,0
5194,32,27535.69,46978.72,3872.2,120,17.1,0,0,1.0,0,1,0
5195,19,16699.99,89259.65,6637.45,37,81.02,0,0,0.64,0,0,1
5196,33,11581.75,73339.5,3583.63,172,36.59,0,1,0.83,0,0,0
5197,48,23574.03,151951.94,3380.0,124,7.96,3,0,0.41,0,0,1
5198,34,17000.01,104611.24,6764.41,22,19.03,1,0,0.05,1,0,1
5199,29,38228.93,237857.9,4011.57,171,25.29,0,0,0.08,1,0,0
5200,47,32792.74,61767.83,6698.25,21,17.79,0,1,0.77,0,0,0
5201,34,29514.1,146740.78,14477.69,161,24.22,0,0,0.21,1,1,1
5202,32,27092.81,178522.62,3223.06,145,99.59,0,0,0.86,1,1,0
5203,39,3000.0,6334.27,1270.02,36,53.77,0,0,0.25,1,0,1
5204,45,25955.92,40966.87,14920.85,142,60.29,1,0,0.26,1,0,0
5205,61,22515.91,152987.78,4178.87,165,16.6,1,0,0.1,1,0,0
5206,46,25277.1,154946.42,7799.4,159,4.4,1,0,0.14,1,0,1
5207,49,23911.31,99933.55,9271.58,132,31.04,0,0,0.13,1,0,1
5208,32,23433.15,178386.66,7620.65,134,76.98,1,0,0.04,0,0,1
5209,27,50410.4,326804.94,20677.78,178,55.88,0,0,0.24,1,0,0
5210,38,17085.77,133116.89,5160.74,85,1.08,1,0,0.02,0,0,1
5211,39,29236.05,220455.86,5094.44,38,78.88,0,0,0.7,1,1,0
5212,27,12348.12,57152.15,1784.58,79,10.4,0,0,0.62,0,0,1
5213,36,27487.7,176075.43,12980.28,133,44.04,0,0,0.17,0,1,0
5214,41,29271.84,171232.76,6419.66,166,99.95,0,0,0.86,1,1,0
5215,41,22373.11,151564.28,11717.36,24,12.14,0,0,0.29,0,0,1
5216,43,38030.96,251764.01,17932.12,18,81.5,0,0,0.54,0,0,1
5217,40,7388.69,18442.22,921.57,93,79.92,1,0,0.81,0,1,1
5218,32,12153.35,36694.37,2438.03,160,44.5,0,0,0.37,1,0,0
5219,32,20548.56,66315.45,5054.87,71,98.83,0,0,0.25,1,0,0
5220,26,28569.68,194852.11,11349.05,102,30.8,1,1,0.86,1,0,0
5221,55,20153.15,136433.25,10175.6,90,31.58,0,1,0.07,0,0,0
5222,38,33429.11,157774.69,4351.35,72,15.24,0,0,0.65,1,1,1
5223,35,10059.72,53069.15,2261.47,89,36.98,0,0,0.84,0,0,0
5224,28,4313.06,29652.25,1242.61,158,29.64,0,1,0.71,0,1,1
5225,67,21697.54,76632.64,4159.17,88,60.45,0,0,0.37,1,0,1
5226,27,17073.84,31179.59,6362.5,158,4.07,0,0,0.95,1,1,0
5227,33,24514.36,113670.09,8310.4,133,31.03,0,0,0.14,1,0,1
5228,42,17671.17,131458.71,4563.54,4,0.47,0,0,0.71,0,1,1
5229,44,13919.76,92399.99,4989.45,179,0.63,1,0,0.72,1,0,1
5230,47,17100.75,66402.42,4752.48,137,82.03,0,0,0.61,0,1,0
5231,56,18346.19,35243.28,4982.77,55,74.98,0,0,0.49,1,0,1
5232,43,14340.22,80878.53,3336.94,33,74.41,0,0,0.95,0,1,0
5233,27,15562.42,107757.12,5761.5,115,35.36,0,0,0.47,0,1,1
5234,35,13156.88,76601.53,4237.27,93,69.92,1,0,0.33,1,0,0
5235,41,28279.98,120557.15,5604.03,31,25.65,0,0,0.51,1,1,0
5236,58,20328.25,46791.54,2164.62,108,30.94,1,1,0.8,0,1,0
5237,24,45081.03,334502.71,7910.13,83,56.25,0,0,0.16,1,1,0
5238,50,19928.45,65638.93,2419.66,66,69.96,0,0,0.37,1,0,1
5239,39,11389.71,33689.23,3596.86,148,26.57,0,0,0.57,0,0,0
5240,46,50048.1,340519.71,10637.65,114,67.93,0,1,0.84,1,1,1
5241,36,22963.52,180904.97,7123.92,85,96.25,0,0,0.4,0,0,0
5242,29,29881.5,173045.0,7910.38,36,49.38,0,0,0.55,1,0,0
5243,45,25105.24,139616.95,9264.02,84,40.71,0,0,0.12,1,1,1
5244,44,25476.13,91110.31,11768.28,108,23.25,0,0,0.09,1,0,0
5245,47,24427.85,39883.04,8297.09,20,35.61,1,0,0.21,0,0,1
5246,37,4774.99,13115.39,625.45,173,52.88,0,0,0.69,0,0,0
5247,32,22410.35,118747.91,2437.24,100,94.41,0,0,0.21,1,1,0
5248,22,3000.0,7450.67,619.85,46,26.08,1,0,0.88,0,1,0
5249,46,15907.65,115249.83,4970.88,117,23.15,0,0,0.9,1,1,1
5250,42,9292.59,25303.17,1137.9,18,96.06,1,0,0.27,1,0,0
5251,28,22289.64,109078.35,5881.5,97,60.58,1,0,0.11,1,0,0
5252,32,22009.51,106263.83,11962.45,146,73.53,0,0,0.41,1,0,0
5253,33,23773.75,128987.97,3447.42,34,82.97,0,0,0.79,1,1,0
5254,23,21447.56,77818.64,12316.44,79,8.18,0,0,0.11,1,0,1
5255,29,10718.1,76934.2,5662.75,131,48.48,0,0,0.1,1,0,0
5256,26,14867.96,65240.01,7670.24,72,14.01,1,0,0.24,0,0,0
5257,33,29044.75,175749.76,15446.85,139,62.43,0,1,0.69,1,1,1
5258,30,30814.28,173589.8,4314.77,174,95.37,1,0,0.37,1,0,0
5259,21,4238.6,9585.66,744.23,170,5.63,0,0,0.74,0,1,0
5260,58,3000.0,16641.47,501.56,17,27.41,0,0,0.4,0,0,1
5261,50,9277.33,47124.81,1443.75,47,99.97,1,0,0.08,1,0,0
5262,30,30542.49,224210.18,8058.81,30,0.55,0,0,1.0,1,1,1
5263,40,32578.61,235403.19,16781.52,171,13.96,0,0,0.68,0,1,0
5264,42,6903.46,17128.9,1560.05,136,8.08,0,0,0.63,0,1,0
5265,49,21687.71,44046.73,4817.08,40,76.41,0,0,0.49,1,0,0
5266,29,40013.18,136638.97,17523.55,148,75.09,1,0,0.08,0,0,1
5267,48,22983.74,181869.94,3412.22,76,77.76,0,0,0.99,1,1,0
5268,32,35058.04,57503.23,9821.16,85,77.49,0,1,0.47,0,1,0
5269,24,29984.72,176124.23,7427.61,156,83.52,0,0,0.04,1,1,0
5270,45,7077.62,38610.79,3706.2,28,77.29,1,0,0.34,0,1,0
5271,50,15720.22,89648.64,5616.06,59,48.35,0,0,0.03,0,0,0
5272,63,18417.05,53756.77,7794.77,80,74.55,0,0,0.51,0,0,0
5273,26,19249.6,57241.82,3166.89,74,59.76,0,0,0.75,1,0,0
5274,44,28995.95,124658.61,16367.03,7,36.65,0,0,0.96,1,1,0
5275,33,22904.22,48627.39,5983.18,68,83.66,0,0,0.84,1,0,0
5276,45,3000.0,5954.96,1360.26,24,78.8,1,0,0.27,0,1,0
5277,23,3000.0,6223.01,1731.94,98,17.35,0,1,0.35,0,1,0
5278,25,3000.0,15673.09,1062.97,41,2.44,1,0,0.52,0,1,0
5279,30,20104.38,82132.88,7112.28,54,31.6,2,0,0.69,0,1,0
5280,38,20885.85,71189.62,3313.01,14,40.38,0,1,0.74,1,1,0
5281,31,21398.7,76025.86,6315.56,172,17.44,0,0,0.85,0,0,1
5282,44,6492.86,18487.39,3416.75,49,85.51,0,0,0.22,1,0,0
5283,48,26089.73,108919.0,4371.42,63,3.36,0,0,0.11,0,0,0
5284,43,26595.15,74995.06,14860.09,45,48.36,1,0,0.18,0,0,1
5285,54,3000.0,18111.9,1300.96,72,5.55,0,0,0.94,1,0,0
5286,42,3000.0,6916.68,931.44,106,53.66,0,0,0.13,0,0,0
5287,25,17998.42,137932.21,6717.9,7,46.36,0,0,0.32,1,0,0
5288,51,39501.39,82313.9,6922.55,3,78.02,0,0,0.2,1,0,0
5289,31,38396.91,293064.23,8015.03,88,68.97,1,0,0.11,0,0,0
5290,47,24760.85,171256.39,6021.94,175,84.4,0,0,0.53,1,1,0
5291,53,9240.04,54743.81,2702.0,30,54.43,0,0,0.38,1,0,0
5292,42,28642.11,212809.77,15975.45,5,82.24,0,0,0.73,1,0,0
5293,23,12570.91,30232.06,3567.43,104,71.91,1,0,0.39,0,0,0
5294,28,8789.92,23258.52,3181.23,113,77.95,0,0,0.56,0,0,0
5295,51,3000.0,9416.98,543.04,7,60.07,1,0,0.82,1,0,1
5296,36,19228.59,59440.85,8998.72,167,71.96,1,0,0.53,1,0,0
5297,38,10441.59,36759.77,3969.27,130,40.17,1,1,0.44,1,1,1
5298,45,19157.16,100414.21,6129.41,171,8.5,0,0,0.13,1,0,0
5299,44,3000.0,5049.37,1720.78,140,41.66,0,0,0.56,0,1,0
5300,40,20037.92,79846.54,10927.19,28,17.34,2,0,0.1,0,1,0
5301,35,3000.0,9304.51,1289.27,108,62.94,0,0,0.1,0,0,0
5302,34,31055.28,169036.83,17419.1,147,26.32,0,0,0.45,0,0,0
5303,46,24262.69,191762.65,9277.83,28,95.81,0,0,0.52,1,0,0
5304,43,14656.02,71297.96,7525.41,99,27.12,0,0,0.75,1,1,1
5305,35,24752.64,105618.37,7542.87,76,9.81,1,0,0.46,0,1,0
5306,48,6263.11,24385.93,897.96,92,88.06,0,0,0.62,0,0,0
5307,36,18868.51,124573.08,11265.9,147,41.44,0,0,0.92,0,1,1
5308,29,27537.29,54189.97,5034.25,64,35.58,0,0,0.94,0,1,1
5309,30,3000.0,23215.53,677.27,91,88.54,1,0,0.26,1,0,0
5310,28,12633.31,53267.92,2293.6,117,65.35,0,0,0.46,0,1,0
5311,35,17728.27,62741.32,4764.29,137,53.22,0,0,0.53,1,0,0
5312,50,15644.48,122518.82,3827.27,169,32.71,0,0,0.45,0,0,1
5313,29,35485.22,269091.98,14213.65,50,29.25,0,1,0.96,0,1,0
5314,39,4513.19,25601.37,2699.92,10,57.95,1,0,0.29,0,0,0
5315,31,10546.09,17087.81,1331.49,82,50.14,2,0,0.52,0,0,1
5316,35,3000.0,19096.43,1467.66,10,27.6,0,0,0.13,1,0,0
5317,22,36123.44,132974.83,5924.1,135,18.4,0,0,0.63,1,0,0
5318,35,15044.52,60536.46,1653.66,104,81.8,1,0,0.33,1,0,0
5319,36,12739.09,32253.14,5341.35,160,68.77,2,0,0.81,0,1,0
5320,43,17370.21,85157.05,9321.85,54,99.33,0,1,0.13,0,0,0
5321,40,25634.83,162514.36,4823.17,70,51.58,0,0,0.88,1,1,1
5322,26,22168.36,72591.9,6003.34,34,99.44,1,0,0.43,1,1,0
5323,48,49774.61,378374.84,9177.2,43,46.08,0,0,0.41,1,1,0
5324,40,23447.23,64850.11,12972.27,126,53.5,0,0,0.76,0,0,0
5325,39,12417.05,23973.67,2920.25,133,20.91,1,0,0.3,0,0,0
5326,37,11263.72,64072.15,3630.93,147,14.95,2,0,0.86,0,0,1
5327,32,13286.89,93281.58,7272.85,113,94.02,1,0,0.28,0,0,0
5328,40,3000.0,23086.09,1129.3,114,98.12,0,0,0.73,1,1,0
5329,42,18478.37,119862.01,10466.61,54,54.76,0,0,0.06,0,0,0
5330,20,27401.62,76662.19,15433.28,142,27.23,0,0,0.7,1,0,0
5331,32,10639.64,83572.19,3519.6,138,95.14,2,0,0.26,0,0,0
5332,35,8311.44,62139.09,3251.36,49,79.67,1,1,0.73,1,1,0
5333,40,36191.34,92671.12,7786.83,11,17.98,0,0,0.83,0,1,1
5334,49,3000.0,15396.32,1785.8,159,29.83,0,1,0.17,0,0,0
5335,30,3000.0,15332.59,717.47,138,0.42,0,0,0.17,0,0,0
5336,33,4165.18,18228.8,2047.82,21,58.2,0,0,0.75,1,1,0
5337,32,3000.0,23693.49,769.45,129,52.64,0,0,0.17,1,0,1
5338,29,22634.71,42724.03,5806.28,46,16.39,0,0,0.02,0,0,0
5339,34,13671.55,76244.27,2077.14,107,33.93,0,0,0.06,1,0,0
5340,45,15363.76,43548.16,5837.43,74,93.92,1,0,0.03,1,0,0
5341,27,31835.21,156872.86,7080.67,20,64.9,0,0,0.91,1,1,0
5342,42,9703.98,63738.81,1690.41,21,86.3,0,0,0.87,1,1,0
5343,20,27301.07,84735.0,5824.23,165,83.83,1,0,0.56,1,1,1
5344,32,36135.87,146597.35,8150.32,142,92.07,0,0,0.51,1,1,0
5345,34,12532.05,96246.05,4411.8,57,4.15,0,0,0.24,0,0,1
5346,54,26844.27,173135.5,7864.34,57,26.25,0,0,0.5,1,1,1
5347,35,15098.19,78853.3,2079.7,69,41.56,0,0,0.93,0,1,1
5348,18,29089.18,85608.96,10705.23,152,64.01,0,0,0.57,1,0,0
5349,18,3000.0,12793.46,1481.62,151,60.81,0,1,0.06,0,0,0
5350,38,3000.0,19594.2,1161.35,47,24.61,1,1,0.04,0,0,1
5351,44,13304.79,90918.66,7813.5,166,19.28,0,0,0.87,1,1,0
5352,41,7332.9,22658.23,1096.82,141,43.74,1,0,0.22,0,0,0
5353,39,11799.49,68477.06,6024.54,8,25.06,0,0,0.0,1,0,0
5354,49,15365.68,32537.13,5421.72,102,96.51,1,0,0.74,0,1,0
5355,32,26640.16,43979.71,9611.71,160,96.55,0,0,0.82,1,1,0
5356,46,13108.07,66410.49,4713.01,145,11.34,0,0,0.29,0,0,1
5357,21,8113.66,24004.02,2131.13,5,70.51,0,0,0.83,1,1,0
5358,28,13781.84,27741.85,3614.67,72,22.82,0,0,0.8,0,1,1
5359,19,8770.26,54760.47,3647.74,123,71.74,0,0,0.49,0,0,0
5360,35,6791.93,32172.27,831.21,125,76.71,0,0,0.94,1,1,0
5361,37,3000.0,20027.4,1183.18,178,4.82,0,0,0.84,1,1,1
5362,39,18833.74,109530.19,8706.75,94,69.53,1,0,0.03,0,0,0
5363,38,11175.53,69777.02,3108.62,140,89.68,0,0,0.9,0,1,0
5364,28,29595.34,103519.89,6175.91,172,21.63,1,0,0.54,0,1,0
5365,36,3000.0,9633.88,620.08,68,11.56,0,0,0.47,0,0,0
5366,23,11495.0,62138.36,1619.87,138,56.68,1,0,0.96,1,1,1
5367,51,39754.89,111334.91,5758.88,48,51.75,1,0,0.28,1,1,1
5368,34,6724.69,45729.07,1232.93,156,88.58,0,0,0.44,1,0,0
5369,33,15161.6,74276.4,1661.51,5,45.11,1,1,0.18,1,0,1
5370,53,3409.87,10145.85,794.9,44,41.35,0,0,0.87,1,0,0
5371,25,3000.0,16690.78,759.6,159,71.4,0,0,0.07,0,0,0
5372,26,36567.73,279477.38,21853.27,16,7.74,0,0,0.02,0,0,0
5373,27,20052.47,40779.03,11948.14,123,5.7,0,0,0.15,0,1,1
5374,37,19604.15,43339.75,3793.88,23,50.49,1,0,0.63,0,1,0
5375,42,3000.0,20954.86,619.55,93,8.9,0,0,0.12,1,0,1
5376,45,22304.9,49346.45,7716.45,111,93.91,0,0,0.92,1,1,0
5377,63,31889.06,55995.28,5561.2,21,65.42,0,0,0.68,1,1,0
5378,18,31793.72,119593.65,11192.02,130,75.36,0,0,0.68,1,1,0
5379,44,26020.0,117963.96,7798.06,23,22.89,0,1,0.97,0,0,1
5380,32,4446.17,23126.27,1166.28,139,49.4,0,0,0.06,0,0,0
5381,32,21757.48,104380.46,11124.66,118,13.38,0,0,0.65,0,1,0
5382,31,26011.02,193410.13,13371.19,123,20.31,0,0,0.9,0,1,0
5383,28,3000.0,19489.03,1781.83,130,56.82,0,0,0.62,0,1,0
5384,54,4544.64,35878.91,961.39,82,27.99,0,0,0.46,0,0,0
5385,46,28657.89,131739.17,15593.87,141,91.71,0,0,0.02,1,0,0
5386,38,28512.55,58397.76,10518.93,45,99.52,0,0,0.17,1,0,0
5387,51,3000.0,23132.85,1187.19,72,0.39,0,1,0.92,0,0,0
5388,22,27540.26,42046.69,15096.1,138,75.91,0,0,0.98,1,0,0
5389,24,19143.64,125287.93,10937.06,91,11.53,0,0,0.49,1,1,0
5390,18,27372.11,46623.82,12684.39,81,57.46,1,0,0.9,1,1,1
5391,31,10385.74,66966.16,2844.88,21,22.85,1,1,0.48,0,1,0
5392,39,25742.2,195553.29,8876.79,1,96.49,0,0,0.16,0,1,0
5393,39,28125.95,113352.96,11462.08,144,87.58,0,0,0.09,1,0,0
5394,39,13783.98,42265.43,7089.38,171,59.54,0,0,0.83,0,0,0
5395,23,18213.03,54107.54,7812.91,134,17.6,1,1,0.94,1,1,1
5396,46,10217.74,47984.19,2888.8,76,78.27,0,0,0.41,0,0,0
5397,40,37819.67,98738.29,11684.02,112,52.03,0,0,0.13,1,0,0
5398,45,16556.74,97254.33,2073.22,11,61.16,0,0,0.85,0,0,0
5399,19,6935.71,27009.66,3898.8,96,71.79,0,0,0.34,1,0,1
5400,41,9410.09,33878.31,1355.61,177,41.63,1,0,0.49,1,0,0
5401,26,19521.25,87813.52,7612.61,20,0.77,0,0,0.99,0,0,0
5402,34,27039.97,135925.05,14488.72,21,36.42,0,0,0.68,1,1,0
5403,43,3000.0,7267.64,931.3,36,41.36,1,0,0.72,0,0,0
5404,38,40171.92,245067.27,20088.48,38,36.69,0,0,0.28,1,1,0
5405,29,21704.1,157119.39,10893.46,56,83.11,0,0,0.26,1,0,0
5406,38,23597.47,78034.83,3065.85,91,33.24,0,0,0.29,1,1,0
5407,22,16833.73,44988.82,5152.33,11,41.63,0,0,0.6,0,0,1
5408,49,18231.11,117468.23,8122.19,18,6.16,1,0,0.94,0,1,1
5409,35,16220.6,43682.43,5047.47,81,71.69,1,0,0.69,1,1,0
5410,49,30213.55,53422.35,11257.07,98,21.54,1,0,0.29,1,1,0
5411,32,17904.86,98925.78,7112.33,45,23.5,0,0,0.64,1,0,0
5412,32,27204.6,83202.13,4777.53,154,58.69,0,0,0.14,1,0,0
5413,30,12793.83,33478.48,3914.79,126,98.36,0,0,0.43,1,1,0
5414,46,20347.69,160348.27,2324.35,59,41.01,0,0,0.89,1,1,0
5415,30,8352.96,28376.01,1460.21,134,32.72,1,0,0.25,0,0,1
5416,44,32598.34,240327.39,11609.15,43,3.62,0,0,0.56,0,1,1
5417,34,7995.03,21254.17,3092.42,94,78.74,0,0,0.08,1,0,0
5418,18,14100.25,96210.94,2441.0,103,26.13,1,0,0.09,1,0,0
5419,32,14220.48,67733.87,6794.68,17,76.88,0,0,0.07,1,0,0
5420,26,13752.58,27654.6,3940.03,77,28.23,1,0,0.21,1,0,1
5421,38,26669.95,167178.83,14943.84,117,2.99,1,0,0.46,1,0,1
5422,26,14200.11,103639.15,4172.44,46,49.82,1,0,0.91,0,1,1
5423,47,34727.09,88887.83,6073.96,169,90.61,0,0,0.35,0,0,1
5424,37,8178.3,50839.06,3917.28,141,21.06,0,0,0.63,0,1,0
5425,36,20032.53,87999.73,7690.5,134,15.39,0,0,0.56,0,1,1
5426,44,8690.57,55621.01,2549.33,161,18.48,0,0,0.15,0,0,0
5427,47,23051.67,141549.53,6407.87,132,69.03,0,0,0.47,1,1,0
5428,37,17808.6,29792.04,3123.35,178,36.74,0,0,0.14,0,0,0
5429,30,16139.26,42957.64,4364.33,48,25.61,0,0,0.31,1,0,0
5430,20,32261.7,147167.46,3699.52,99,33.77,0,0,0.1,1,1,0
5431,31,10147.9,76802.96,3563.95,27,30.91,0,0,0.22,0,0,1
5432,31,25038.18,93229.11,13729.98,6,54.38,0,0,0.37,0,0,1
5433,39,8772.48,49017.8,4365.76,58,13.33,0,0,0.62,1,0,1
5434,34,19352.22,30548.34,2211.2,1,50.87,0,0,0.14,0,0,0
5435,44,3653.1,22365.44,1974.97,28,31.17,0,0,0.59,0,1,0
5436,31,10049.79,54469.32,3277.87,29,93.26,1,0,0.24,0,0,0
5437,37,17014.28,104638.96,3325.37,96,42.18,0,0,0.07,0,1,1
5438,49,39775.79,293557.02,18941.47,156,10.0,0,0,0.92,0,1,0
5439,41,19209.65,47106.72,5022.11,91,93.36,0,0,0.05,1,0,0
5440,37,37856.02,121151.85,8580.42,68,93.75,0,0,0.84,1,1,0
5441,31,20643.88,164584.89,3729.51,41,17.55,0,0,0.72,1,1,0
5442,31,13354.99,33599.09,4584.91,106,81.64,0,0,0.29,0,0,0
5443,29,36472.28,225547.32,5350.37,116,86.19,0,0,0.72,1,1,0
